location_id,month,hour,temperature (C degree),humidity (%),pressure (hPa),cloudcover (%),windspeed (km/h),season_encoded,day_night_encoded,precipitation (mm)
3,2,12,30.9,61,1012.7,100,2.7,0,0,0.0
8,5,5,24.3,99,1009.2,94,4.6,1,1,0.0
4,8,17,29.0,74,1008.2,49,10.1,1,0,1.0
2,6,10,32.2,68,1008.4,100,6.3,1,0,0.4
6,4,22,28.1,73,1010.8,47,14.5,0,1,0.0
2,2,1,22.6,94,1010.4,100,4.7,0,1,0.0
4,6,9,29.9,76,1009.5,72,10.6,1,0,0.1
3,11,0,25.7,95,1009.6,5,7.1,1,1,0.0
7,4,0,27.2,86,1011.3,99,8.2,0,1,0.0
2,4,15,33.0,62,1004.7,86,16.2,0,0,0.0
7,10,14,27.6,82,1007.3,100,9.6,1,0,0.2
6,8,7,24.5,94,1010.0,99,3.5,1,0,0.0
7,8,1,24.9,94,1010.2,98,2.4,1,1,0.0
2,1,9,28.2,64,1016.4,98,10.8,0,0,0.0
7,9,0,25.1,97,1011.5,100,5.9,1,1,0.0
5,2,20,25.9,88,1013.0,100,4.2,0,1,0.1
2,6,8,29.2,81,1007.7,100,6.2,1,0,0.0
4,6,13,31.1,66,1007.0,81,12.1,1,0,0.3
5,5,12,37.0,40,1007.7,97,12.6,1,0,0.0
8,1,16,30.5,45,1007.8,100,2.8,0,0,0.0
3,9,9,26.9,88,1009.0,100,12.4,1,0,0.2
1,8,15,27.5,83,1005.8,100,19.6,1,0,0.1
3,6,10,29.3,73,1008.3,100,11.5,1,0,0.0
7,7,20,27.7,89,1007.8,87,3.0,1,1,0.0
7,10,23,25.3,92,1011.5,22,5.6,1,1,0.0
8,2,11,30.4,58,1016.4,34,6.9,0,0,0.0
4,7,21,25.4,95,1010.4,100,9.4,1,1,0.1
2,7,1,25.6,99,1007.8,100,1.6,1,1,0.5
4,7,19,27.0,88,1004.9,28,6.0,1,1,0.0
6,10,15,27.8,80,1007.0,100,6.0,1,0,0.1
7,4,21,27.9,75,1009.5,89,14.5,0,1,0.0
3,2,0,23.1,87,1010.5,100,6.8,0,1,0.0
7,10,8,25.8,89,1012.4,97,9.9,1,0,0.3
6,12,2,25.2,86,1008.1,100,4.4,0,1,0.0
8,10,8,27.8,86,1011.9,24,9.6,1,0,0.1
7,7,11,31.6,69,1006.7,61,8.7,1,0,0.0
2,1,7,23.1,90,1010.7,5,3.8,0,0,0.0
3,7,7,26.1,95,1007.9,2,4.6,1,0,0.0
5,8,2,24.0,97,1008.7,100,4.1,1,1,0.0
8,3,18,32.4,52,1010.4,8,12.8,0,1,0.0
1,8,12,29.9,70,1011.3,84,9.2,1,0,0.0
3,9,4,23.9,99,1009.6,100,1.6,1,1,0.0
4,3,13,33.2,54,1008.4,87,6.2,0,0,0.1
3,5,1,26.5,85,1010.0,100,6.0,1,1,0.0
5,7,23,26.8,85,1006.1,38,10.8,1,1,0.0
8,4,20,28.8,72,1010.0,12,16.8,0,1,0.0
4,4,8,29.6,76,1011.8,91,7.8,0,0,0.0
5,2,3,23.8,86,1008.8,0,6.0,0,1,0.0
3,1,21,25.7,77,1012.1,94,7.0,0,1,0.0
4,9,10,29.3,74,1011.2,92,14.7,1,0,0.1
8,1,8,23.9,74,1013.2,85,6.4,0,0,0.0
5,11,15,28.4,75,1008.8,100,3.3,1,0,3.0
2,1,19,23.9,80,1012.6,0,10.9,0,1,0.0
4,3,1,26.2,82,1014.0,97,1.5,0,1,0.0
4,6,13,29.6,70,1005.1,100,22.2,1,0,0.2
8,10,4,23.5,97,1008.8,91,9.3,1,1,0.0
6,4,18,30.6,64,1006.6,99,13.0,0,1,0.0
2,5,15,27.6,89,1007.1,98,11.1,1,0,0.2
6,10,14,26.8,87,1007.9,100,8.6,1,0,0.5
6,6,4,24.4,95,1008.4,100,7.0,1,1,0.0
2,8,10,31.5,65,1009.0,99,11.6,1,0,0.1
4,1,3,24.3,86,1010.1,2,4.3,0,1,0.0
4,10,22,24.9,97,1009.6,100,0.6,1,1,0.0
2,10,12,31.1,65,1008.7,100,10.0,1,0,0.1
6,1,12,30.8,57,1011.7,58,1.6,0,0,0.1
4,7,19,25.5,94,1008.6,100,1.2,1,1,0.4
4,4,9,31.4,64,1011.5,20,8.6,0,0,0.0
8,5,11,35.6,50,1010.3,100,8.6,1,0,0.0
1,3,15,28.2,73,1009.4,73,31.4,0,0,0.0
4,6,4,25.5,95,1004.6,100,9.6,1,1,0.0
6,5,23,30.3,73,1009.7,86,13.6,1,1,0.0
5,2,20,26.7,81,1011.9,1,12.6,0,1,0.0
8,8,13,31.9,62,1009.2,100,1.5,1,0,0.0
4,1,6,22.3,83,1011.7,100,6.9,0,0,0.0
1,5,2,26.4,90,1007.4,100,5.2,1,1,0.1
4,2,15,36.0,30,1009.0,77,2.9,0,0,0.0
1,1,2,24.8,66,1014.9,94,16.5,0,1,0.0
5,8,23,24.9,95,1009.5,100,5.8,1,1,1.3
5,7,9,29.8,77,1008.4,94,5.6,1,0,0.1
6,9,13,30.7,70,1006.1,100,8.5,1,0,2.4
8,7,1,26.7,80,1007.7,100,11.6,1,1,0.0
4,9,13,31.3,64,1006.4,100,8.5,1,0,0.0
5,3,5,24.8,90,1009.7,36,6.4,0,1,0.0
4,2,14,36.0,33,1008.2,100,9.7,0,0,0.0
8,3,15,36.2,34,1005.2,62,5.2,0,0,0.0
2,5,23,25.9,99,1009.0,100,5.3,1,1,0.2
4,1,5,24.1,89,1011.2,100,4.4,0,1,0.0
7,6,20,27.1,86,1008.1,100,7.5,1,1,0.0
5,10,2,24.9,92,1006.7,88,8.5,1,1,0.0
6,6,7,27.8,88,1007.0,25,4.1,1,0,0.0
2,4,2,25.4,96,1008.7,100,3.4,0,1,0.0
4,12,4,21.9,85,1009.2,91,5.1,0,1,0.0
1,12,8,25.2,89,1013.0,100,8.0,0,0,0.0
5,9,6,24.3,94,1008.9,99,4.8,1,0,0.0
1,7,18,27.2,84,1005.9,100,25.1,1,1,1.3
7,2,11,29.0,72,1012.5,24,1.4,0,0,0.1
1,8,11,29.7,78,1009.2,100,15.2,1,0,0.7
6,1,10,29.8,65,1012.9,62,7.6,0,0,0.0
1,8,22,29.4,75,1011.7,100,9.4,1,1,0.0
5,3,9,30.7,65,1013.7,100,12.2,0,0,0.0
4,10,6,25.2,95,1009.4,100,8.1,1,0,0.0
3,6,5,25.0,95,1005.3,100,7.4,1,1,1.6
7,1,22,24.9,81,1010.8,59,8.8,0,1,0.0
5,2,5,24.1,87,1014.1,18,6.2,0,1,0.0
7,10,0,25.0,98,1011.2,100,4.7,1,1,0.0
1,4,3,28.6,86,1007.0,96,9.3,0,1,0.0
4,12,0,24.5,93,1011.1,85,3.6,0,1,0.0
8,10,21,25.6,96,1008.0,100,3.0,1,1,7.2
3,3,20,27.7,71,1011.7,19,13.8,0,1,0.0
5,3,19,28.8,76,1006.7,1,13.5,0,1,0.0
6,4,7,27.4,74,1010.5,1,14.8,0,0,0.0
3,7,16,26.6,91,1007.1,100,12.3,1,0,1.1
8,10,22,24.2,95,1010.9,29,4.3,1,1,0.0
4,7,16,26.7,88,1005.6,100,8.9,1,0,1.0
2,1,12,30.4,62,1013.0,100,5.6,0,0,0.0
1,12,18,27.0,83,1007.2,100,11.4,0,1,0.0
3,10,14,28.9,79,1007.8,100,4.2,1,0,0.0
7,7,4,25.0,92,1005.2,100,9.6,1,1,0.1
7,2,9,27.8,76,1013.3,20,3.1,0,0,0.0
8,4,1,26.5,79,1008.6,31,9.0,0,1,0.0
4,6,21,27.3,86,1006.7,92,5.0,1,1,0.0
4,5,12,35.9,47,1009.8,73,8.9,1,0,0.0
7,8,2,24.8,96,1005.7,100,2.6,1,1,0.1
3,5,17,29.7,76,1006.4,99,12.3,1,0,1.0
8,10,21,25.3,94,1010.0,100,4.5,1,1,0.0
6,10,13,26.1,82,1005.0,100,4.3,1,0,0.0
2,4,4,27.3,85,1008.6,59,9.5,0,1,0.0
8,5,15,31.3,65,1004.7,100,15.5,1,0,0.0
6,7,4,25.1,97,1007.4,99,4.6,1,1,0.0
5,7,7,26.1,91,1007.8,100,7.4,1,0,0.0
6,5,6,24.8,99,1010.1,100,3.5,1,0,0.4
4,11,21,26.3,89,1008.7,72,3.9,1,1,0.0
3,9,7,25.0,96,1008.3,100,10.6,1,0,0.1
5,5,7,26.6,89,1008.7,100,7.8,1,0,0.0
3,10,13,31.3,68,1006.4,85,7.8,1,0,0.0
1,3,17,28.8,68,1009.0,0,27.8,0,0,0.0
8,8,0,24.6,99,1007.5,100,1.7,1,1,0.1
6,10,0,26.2,87,1005.7,100,12.7,1,1,0.0
2,3,18,27.3,76,1008.1,0,19.4,0,1,0.0
5,9,15,28.9,76,1007.2,98,15.4,1,0,5.5
5,5,13,33.2,64,1007.7,61,9.7,1,0,0.0
5,1,12,30.4,57,1012.8,100,2.5,0,0,0.0
4,1,8,26.1,67,1014.4,100,10.5,0,0,0.0
2,3,20,27.5,84,1013.0,10,14.7,0,1,0.0
6,2,2,23.9,82,1010.2,100,6.4,0,1,0.0
6,12,17,28.6,70,1008.4,11,8.4,0,0,0.0
7,5,14,36.4,45,1004.8,100,13.5,1,0,0.0
2,8,23,26.2,87,1009.4,100,9.2,1,1,0.0
5,5,22,28.3,81,1010.4,0,10.5,1,1,0.0
7,8,14,31.8,69,1005.0,95,9.7,1,0,0.0
7,1,23,25.0,95,1013.1,84,3.8,0,1,0.0
8,1,18,28.7,59,1013.9,28,6.7,0,1,0.0
5,4,4,26.9,77,1008.5,4,7.2,0,1,0.0
6,6,7,25.4,94,1009.3,100,7.8,1,0,0.0
4,9,11,30.7,72,1011.0,95,4.8,1,0,0.1
3,7,19,25.4,93,1006.8,100,15.6,1,1,0.1
8,9,7,25.1,95,1009.9,100,11.5,1,0,0.0
8,6,0,26.0,94,1009.2,74,4.0,1,1,0.0
3,5,18,28.8,81,1009.4,100,4.6,1,1,0.7
5,5,5,27.1,92,1008.3,100,7.9,1,1,0.0
3,6,18,30.1,73,1007.5,100,7.0,1,1,0.0
6,8,7,26.2,93,1009.6,100,2.6,1,0,0.0
6,8,16,29.9,70,1007.4,41,8.8,1,0,0.0
8,5,11,34.8,48,1009.7,100,10.0,1,0,0.0
4,6,3,25.3,93,1007.2,100,7.2,1,1,0.0
6,5,5,25.8,95,1007.4,93,3.1,1,1,0.0
1,10,9,28.4,81,1007.8,100,17.0,1,0,0.0
2,1,10,28.4,64,1014.5,100,6.3,0,0,0.0
2,3,8,27.9,80,1012.5,42,9.3,0,0,0.0
7,5,8,28.8,81,1010.8,85,6.7,1,0,0.0
4,2,1,26.5,68,1013.9,5,10.0,0,1,0.0
6,4,10,33.7,49,1011.1,70,12.2,0,0,0.0
4,6,18,26.6,89,1007.8,95,12.6,1,1,0.1
6,7,14,30.3,74,1003.3,98,11.1,1,0,6.9
5,2,23,25.5,70,1010.8,24,6.5,0,1,0.0
6,4,17,34.0,48,1007.7,6,18.8,0,0,0.0
1,1,9,26.3,78,1013.8,100,20.5,0,0,0.0
8,5,7,28.3,89,1008.4,23,2.5,1,0,0.0
1,5,15,30.6,73,1005.3,48,14.9,1,0,0.3
1,7,19,28.5,80,1004.7,43,15.9,1,1,0.0
7,8,21,25.2,97,1009.0,94,7.3,1,1,8.2
8,11,2,25.0,93,1007.9,19,8.5,1,1,0.0
7,1,1,25.4,67,1013.4,99,6.2,0,1,0.0
4,4,3,27.1,89,1009.7,28,8.9,0,1,0.0
1,6,4,27.2,94,1009.7,21,7.2,1,1,0.0
1,1,5,23.1,100,1010.5,92,6.9,0,1,0.0
6,7,4,24.8,91,1006.3,99,6.8,1,1,0.0
1,4,18,27.5,85,1008.9,100,16.1,0,1,0.0
8,2,17,30.9,57,1012.2,97,5.1,0,0,0.0
1,1,8,24.5,81,1012.1,2,7.9,0,0,0.0
8,3,16,35.0,36,1009.5,100,4.5,0,0,0.0
6,12,15,31.4,59,1005.8,100,10.6,0,0,0.0
3,8,23,25.0,94,1009.7,100,11.1,1,1,0.0
4,8,8,27.1,88,1008.8,100,6.7,1,0,0.0
4,4,23,28.3,81,1008.6,0,11.1,0,1,0.0
6,8,9,28.0,77,1011.5,88,9.4,1,0,0.0
5,1,16,31.3,45,1010.0,100,3.5,0,0,0.0
8,3,14,34.4,39,1010.8,8,7.4,0,0,0.0
1,3,18,26.9,85,1007.9,0,19.0,0,1,0.0
5,10,23,25.1,94,1012.7,100,6.5,1,1,0.1
3,2,2,22.5,90,1009.5,100,7.1,0,1,0.0
7,10,4,24.5,98,1007.5,100,11.1,1,1,0.4
4,6,9,28.3,83,1009.2,100,6.7,1,0,0.1
6,6,6,25.5,96,1005.5,100,4.0,1,0,0.0
4,9,7,25.1,91,1011.8,100,0.4,1,0,1.1
3,9,1,25.1,94,1007.2,100,9.8,1,1,0.3
6,8,21,26.1,96,1011.5,100,4.0,1,1,0.1
5,4,1,27.3,86,1010.9,28,8.4,0,1,0.0
5,4,9,31.2,62,1010.8,6,8.3,0,0,0.0
3,6,22,26.4,93,1009.2,100,8.8,1,1,0.0
5,4,10,29.9,64,1012.9,88,7.0,0,0,0.0
2,5,1,25.2,97,1010.7,100,8.9,1,1,0.0
1,9,3,25.6,95,1007.9,100,6.4,1,1,0.0
1,10,0,25.2,91,1009.7,35,7.3,1,1,0.0
3,4,22,28.0,75,1011.4,12,8.1,0,1,0.0
6,9,23,25.3,95,1009.6,100,9.7,1,1,0.0
2,12,7,25.2,84,1008.5,100,4.8,0,0,0.0
8,6,19,27.3,92,1009.3,100,2.3,1,1,0.0
3,5,20,29.5,70,1008.7,15,14.1,1,1,0.0
5,3,6,25.3,86,1010.0,89,8.5,0,0,0.0
6,8,5,24.5,96,1008.3,1,6.1,1,1,0.0
6,10,18,25.1,93,1011.4,100,3.6,1,1,0.0
1,5,18,30.3,78,1007.0,27,19.2,1,1,0.0
6,3,3,26.2,71,1009.4,12,5.8,0,1,0.0
5,7,10,29.7,76,1010.0,100,13.7,1,0,0.1
2,5,11,33.1,65,1007.4,98,6.0,1,0,0.0
8,5,22,28.3,80,1007.4,100,5.0,1,1,0.0
4,12,0,25.3,78,1008.2,100,8.7,0,1,0.0
5,7,17,26.3,89,1007.9,100,13.1,1,0,1.0
8,12,2,24.4,97,1007.6,100,4.1,0,1,0.1
1,6,3,25.7,93,1007.1,100,8.4,1,1,0.0
3,5,0,26.8,95,1007.5,99,5.9,1,1,0.0
5,8,14,33.4,55,1008.4,58,6.0,1,0,0.0
4,1,13,32.4,48,1011.4,98,9.8,0,0,0.0
1,4,15,28.9,72,1008.9,23,16.9,0,0,0.0
3,6,15,30.0,75,1004.8,100,10.9,1,0,0.1
2,2,4,23.7,91,1011.4,100,9.3,0,1,0.0
5,10,2,25.1,94,1008.6,72,4.3,1,1,0.0
6,8,9,28.7,80,1010.7,99,8.3,1,0,0.0
7,6,18,25.9,95,1005.5,100,2.8,1,1,0.9
5,12,4,22.2,85,1010.7,82,6.8,0,1,0.0
4,8,7,26.2,90,1010.6,74,1.8,1,0,0.0
3,1,12,31.7,39,1015.9,88,10.2,0,0,0.0
1,4,0,28.5,79,1008.5,26,15.1,0,1,0.0
7,3,14,33.1,49,1008.7,22,4.5,0,0,0.0
5,4,5,26.4,92,1009.9,17,4.9,0,1,0.0
6,11,18,25.2,92,1009.2,100,2.4,1,1,0.1
3,10,22,24.1,100,1010.0,100,10.1,1,1,0.9
4,2,0,24.7,78,1012.3,100,3.9,0,1,0.0
4,7,7,27.1,88,1006.9,68,18.0,1,0,0.0
1,4,2,27.7,85,1009.0,26,11.6,0,1,0.0
3,4,7,28.9,74,1010.6,95,15.6,0,0,0.0
5,4,5,26.8,89,1007.3,94,4.7,0,1,0.0
6,10,1,23.4,100,1007.1,100,3.9,1,1,0.0
5,2,10,29.8,63,1016.7,99,2.4,0,0,0.0
6,5,4,27.1,77,1008.3,97,9.6,1,1,0.0
2,10,21,25.4,91,1009.1,98,8.2,1,1,0.0
4,6,15,27.3,86,1007.8,100,9.7,1,0,6.5
2,10,17,25.4,99,1010.2,95,9.9,1,0,4.8
1,5,16,29.5,73,1006.0,68,16.8,1,0,0.0
2,9,4,24.7,98,1001.6,100,13.7,1,1,0.2
3,11,9,28.8,83,1010.6,97,5.7,1,0,0.1
7,6,14,31.4,59,1005.9,100,14.9,1,0,0.0
6,5,5,26.5,90,1008.8,100,6.4,1,1,0.0
2,11,20,26.7,85,1010.4,93,9.0,1,1,0.0
8,2,5,23.6,96,1011.6,87,6.6,0,1,0.1
1,5,1,27.3,90,1007.2,100,4.2,1,1,0.0
1,8,11,28.1,78,1010.9,97,12.3,1,0,0.0
1,9,3,26.6,89,1008.2,100,13.3,1,1,0.2
3,9,16,27.6,84,1006.3,100,9.0,1,0,2.2
1,1,7,24.6,84,1013.8,100,22.4,0,0,0.0
1,1,3,24.9,77,1013.4,95,14.7,0,1,0.0
2,7,23,25.9,95,1008.9,78,7.4,1,1,0.0
8,4,15,31.6,57,1007.7,100,11.8,0,0,0.5
3,5,14,33.9,58,1006.8,99,12.5,1,0,0.2
4,5,16,30.6,66,1007.3,100,7.4,1,0,0.0
8,5,12,35.6,45,1006.7,82,11.5,1,0,0.0
6,9,12,31.0,66,1009.5,47,3.5,1,0,0.0
5,6,4,26.8,96,1006.2,69,5.8,1,1,0.0
8,8,16,29.3,77,1006.7,97,6.1,1,0,0.1
3,5,22,27.1,89,1008.8,100,6.1,1,1,0.0
7,11,3,24.4,99,1009.9,4,4.5,1,1,0.0
1,3,12,29.8,66,1010.9,100,26.1,0,0,0.0
4,10,3,25.4,93,1006.9,100,1.7,1,1,0.7
1,1,2,25.1,98,1009.3,99,3.3,0,1,0.0
4,8,18,29.4,78,1008.1,66,6.9,1,1,0.1
8,8,15,25.8,88,1005.9,100,16.7,1,0,16.5
6,9,17,26.9,87,1007.9,100,7.2,1,0,2.3
7,7,7,25.9,92,1008.2,100,9.0,1,0,0.0
6,12,12,27.3,60,1010.8,100,5.6,0,0,0.0
4,7,2,26.0,90,1007.4,100,9.2,1,1,0.0
4,2,11,33.1,40,1014.3,10,15.4,0,0,0.0
6,2,17,31.6,40,1008.8,99,2.7,0,0,0.0
8,3,13,33.2,43,1013.0,67,12.7,0,0,0.0
3,2,21,24.8,82,1010.4,79,11.0,0,1,0.0
4,2,7,24.3,94,1013.1,100,2.7,0,0,0.0
6,3,0,26.1,85,1011.7,5,11.2,0,1,0.0
3,9,5,25.3,97,1009.3,96,4.0,1,1,0.5
6,7,2,25.7,94,1008.0,100,3.5,1,1,0.0
8,10,7,25.4,93,1011.1,18,1.3,1,0,0.0
7,9,13,30.5,70,1006.4,95,7.6,1,0,0.0
3,3,2,25.5,81,1010.5,13,15.3,0,1,0.0
1,1,23,25.0,87,1015.0,97,23.4,0,1,0.0
3,6,10,32.2,64,1008.6,100,6.3,1,0,0.1
7,11,20,24.7,97,1012.0,80,3.4,1,1,0.0
3,7,9,29.9,76,1007.8,94,12.2,1,0,0.0
7,5,8,29.3,77,1011.3,100,9.4,1,0,0.0
4,7,5,24.8,96,1007.7,100,11.5,1,1,0.2
6,8,21,26.8,89,1009.0,100,4.9,1,1,0.0
5,7,21,25.8,93,1009.5,100,7.6,1,1,0.5
3,4,19,26.1,89,1010.3,87,6.4,0,1,0.2
5,10,19,26.4,89,1008.8,100,4.0,1,1,0.0
7,3,18,29.5,57,1008.5,66,20.1,0,1,0.0
7,2,4,23.0,94,1013.2,0,5.0,0,1,0.0
8,5,20,27.1,92,1009.2,100,4.1,1,1,0.0
4,10,15,31.1,61,1008.9,91,9.3,1,0,0.0
7,1,17,30.6,39,1007.8,100,5.3,0,0,0.0
1,10,4,27.4,87,1009.7,98,10.7,1,1,0.0
5,1,11,27.4,47,1014.1,3,3.1,0,0,0.0
7,5,1,25.1,96,1007.4,100,4.2,1,1,0.0
2,2,15,27.1,83,1008.3,97,10.2,0,0,0.5
6,3,0,26.3,79,1013.2,21,13.2,0,1,0.0
5,5,15,29.5,78,1008.9,93,7.6,1,0,0.2
3,2,10,28.9,71,1012.3,21,2.0,0,0,0.1
6,5,6,27.7,84,1010.2,57,8.7,1,0,0.0
3,7,20,27.4,81,1006.5,100,14.4,1,1,0.0
7,9,13,27.5,86,1006.6,100,9.4,1,0,0.4
4,7,21,26.4,90,1010.8,97,4.9,1,1,0.0
6,8,0,24.1,98,1009.5,100,1.8,1,1,0.2
6,6,23,25.8,88,1007.7,99,5.5,1,1,0.0
4,10,18,27.8,83,1008.6,70,7.0,1,1,0.0
6,7,17,29.2,77,1005.4,100,10.3,1,0,0.0
8,10,4,24.4,98,1009.5,100,3.1,1,1,0.1
5,1,21,24.9,71,1014.2,94,3.6,0,1,0.0
1,4,9,30.7,67,1011.6,52,24.1,0,0,0.0
1,2,17,27.3,80,1010.7,28,22.4,0,0,0.0
3,8,16,26.5,90,1007.4,97,9.3,1,0,0.7
8,9,6,25.3,91,1009.6,92,9.2,1,0,0.0
6,1,9,27.5,68,1013.3,34,4.7,0,0,0.0
4,4,12,36.2,46,1008.0,89,16.9,0,0,0.0
5,11,15,32.8,50,1006.7,30,4.6,1,0,0.0
4,5,23,26.0,93,1008.4,100,3.2,1,1,0.1
7,10,1,26.0,95,1009.1,100,3.3,1,1,0.0
1,6,13,29.5,76,1009.7,83,17.0,1,0,0.0
4,6,14,27.8,82,1004.6,100,20.6,1,0,3.9
2,9,6,24.4,97,1009.2,100,3.0,1,0,0.0
4,11,7,25.0,85,1010.9,37,7.4,1,0,0.0
3,5,17,28.5,77,1007.3,100,8.3,1,0,4.3
6,12,19,26.2,70,1010.2,100,13.5,0,1,0.0
5,7,7,26.0,90,1009.3,51,7.8,1,0,0.0
1,7,6,26.2,92,1008.6,100,10.1,1,0,0.0
2,8,4,25.0,96,1008.5,100,5.8,1,1,0.0
1,5,10,31.9,62,1008.8,74,6.0,1,0,0.0
3,8,13,32.1,65,1009.2,99,3.1,1,0,0.0
8,11,19,28.3,78,1007.9,100,2.2,1,1,0.0
1,11,11,28.1,79,1011.8,64,19.1,1,0,2.4
3,7,17,27.2,88,1006.4,100,14.5,1,0,0.1
1,3,16,29.0,69,1009.8,15,18.9,0,0,0.0
4,1,17,30.0,60,1009.9,83,7.8,0,0,0.0
5,2,22,27.6,63,1016.8,2,6.1,0,1,0.0
7,8,16,32.2,60,1005.5,99,9.5,1,0,0.1
8,2,17,30.9,56,1010.2,61,9.5,0,0,0.0
5,1,0,25.1,67,1015.5,100,8.9,0,1,0.0
7,2,21,25.9,90,1014.2,32,4.7,0,1,0.0
3,1,4,22.9,88,1010.3,22,4.6,0,1,0.0
6,4,11,34.6,44,1009.7,100,5.4,0,0,0.0
5,3,16,34.4,40,1009.2,100,9.7,0,0,0.0
7,10,11,31.4,66,1008.8,99,5.4,1,0,0.0
7,4,13,37.1,32,1008.4,99,1.8,0,0,0.0
8,7,10,30.4,69,1009.6,100,9.1,1,0,0.0
7,3,23,26.4,70,1013.5,88,8.3,0,1,0.0
5,2,5,23.7,90,1013.0,96,7.8,0,1,0.0
4,4,20,27.8,78,1009.7,100,3.4,0,1,0.0
3,1,18,25.7,94,1009.4,96,7.1,0,1,0.0
5,1,18,28.3,62,1008.3,2,11.9,0,1,0.0
2,12,5,24.0,98,1011.1,100,2.9,0,1,0.0
5,4,15,33.2,53,1005.3,90,12.5,0,0,0.0
7,12,2,24.5,69,1010.2,97,16.3,0,1,0.0
4,1,8,26.4,85,1014.4,68,5.1,0,0,0.0
7,3,10,30.4,58,1011.6,100,4.1,0,0,0.0
2,3,7,25.9,89,1010.7,87,10.2,0,0,0.0
6,8,21,25.4,91,1010.7,100,9.7,1,1,0.1
4,6,13,31.3,67,1006.7,100,6.7,1,0,0.1
3,1,18,28.9,63,1009.3,5,9.2,0,1,0.0
7,6,21,26.0,95,1008.9,100,2.8,1,1,0.1
4,5,7,28.7,79,1010.9,2,8.7,1,0,0.0
5,12,6,24.3,97,1009.6,100,3.5,0,0,0.0
8,11,21,27.1,82,1009.6,100,4.2,1,1,0.0
3,10,15,26.7,82,1004.2,100,3.7,1,0,0.8
7,4,8,29.8,72,1010.2,87,10.4,0,0,0.0
6,12,18,27.2,74,1009.7,89,5.1,0,1,0.0
2,1,22,25.2,81,1013.0,78,11.2,0,1,0.0
6,5,9,32.1,64,1011.4,15,16.4,1,0,0.1
7,5,16,30.8,72,1004.6,81,8.4,1,0,0.2
5,3,6,25.1,76,1012.6,0,5.1,0,0,0.0
7,4,0,27.0,84,1009.3,74,10.0,0,1,0.0
6,4,9,32.7,62,1009.7,88,11.0,0,0,0.1
3,1,17,29.4,60,1009.0,94,13.5,0,0,0.0
6,9,23,25.9,93,1009.8,100,1.1,1,1,0.1
7,1,13,31.7,56,1010.9,100,2.5,0,0,0.0
4,6,10,30.2,72,1009.5,89,10.4,1,0,0.0
3,8,20,25.5,91,1008.1,55,6.2,1,1,0.1
2,8,18,25.9,97,1008.3,95,2.6,1,1,0.1
3,9,8,27.8,80,1009.8,100,11.8,1,0,0.0
5,4,7,27.6,85,1011.6,9,5.8,0,0,0.0
8,2,15,32.3,33,1008.9,92,6.3,0,0,0.0
3,6,5,25.5,97,1009.3,100,1.3,1,1,0.0
2,2,12,30.0,51,1011.0,5,2.9,0,0,0.0
4,8,14,32.0,65,1007.4,56,11.7,1,0,0.0
1,8,20,27.6,86,1007.6,100,19.8,1,1,0.0
2,6,4,26.5,95,1008.8,100,4.3,1,1,0.0
6,10,3,24.7,96,1009.6,82,2.3,1,1,0.0
4,8,23,25.9,92,1010.9,77,4.9,1,1,0.0
1,10,1,24.0,84,1012.1,100,0.7,1,1,0.0
5,1,1,24.9,84,1010.1,99,8.4,0,1,0.0
2,5,2,26.8,90,1007.5,100,4.7,1,1,0.0
8,2,8,25.1,84,1013.7,94,9.2,0,0,0.0
6,2,20,28.8,72,1015.1,100,1.2,0,1,0.0
2,7,15,29.4,78,1006.3,100,10.2,1,0,0.2
1,6,12,31.5,67,1007.6,100,10.2,1,0,0.7
4,1,9,25.8,71,1012.3,2,3.1,0,0,0.0
5,7,23,26.2,93,1008.8,93,4.2,1,1,0.0
3,3,0,26.9,89,1012.5,100,7.8,0,1,0.0
4,7,2,24.8,94,1010.4,100,2.7,1,1,0.1
6,9,12,30.6,73,1010.1,100,4.3,1,0,0.1
3,8,1,26.4,91,1007.7,100,10.2,1,1,0.0
3,5,1,25.8,95,1009.1,100,2.7,1,1,0.0
5,9,21,25.9,91,1011.6,100,3.0,1,1,0.0
3,9,17,25.9,90,1007.9,100,9.1,1,0,1.7
8,9,6,24.9,93,1006.9,78,0.7,1,0,0.7
4,2,7,25.3,86,1012.7,81,8.4,0,0,0.0
4,5,8,29.5,76,1009.3,100,7.3,1,0,0.6
1,8,13,29.8,75,1008.1,99,12.1,1,0,0.0
6,10,14,29.5,77,1007.0,100,6.5,1,0,0.3
7,9,5,25.1,93,1009.4,99,8.5,1,1,0.0
2,7,8,27.3,89,1009.2,100,12.6,1,0,0.0
6,1,8,25.3,66,1015.4,54,4.5,0,0,0.0
2,1,23,24.3,85,1011.0,82,10.3,0,1,0.0
1,6,18,27.9,81,1006.3,31,9.2,1,1,0.0
8,7,14,30.6,73,1006.0,100,12.4,1,0,0.4
2,4,13,34.1,51,1008.8,98,18.1,0,0,0.0
6,1,3,23.2,89,1010.3,99,3.1,0,1,0.0
4,3,13,35.7,41,1008.5,98,10.8,0,0,0.0
1,10,16,27.7,78,1007.7,100,12.8,1,0,0.1
3,8,8,28.1,83,1011.1,44,7.0,1,0,0.1
8,4,3,24.6,96,1009.6,98,1.7,0,1,0.1
8,2,2,22.7,88,1010.3,90,6.2,0,1,0.0
7,8,11,30.7,68,1009.5,82,14.3,1,0,0.2
2,7,10,28.7,81,1007.3,100,11.9,1,0,0.1
